id,feature_id,product_type,file_path,doc_type,doc_title
WSFD-011104:doc:5bcac587,WSFD-011104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011104 S6a接口_62968792.md,overview,WSFD-011104 S6a接口
WSFD-011105:doc:c30de42d,WSFD-011105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011105 S10接口_62968793.md,overview,WSFD-011105 S10接口
WSFD-011106:doc:abcaa58d,WSFD-011106,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011106 S11接口_66191902.md,overview,WSFD-011106 S11接口
WSFD-011107:doc:48cbc9e9,WSFD-011107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011107 Gn接口/WSFD-011107 Gn接口（SGSN_GGSN）/特性概述_85005553.md,overview,WSFD-011107 Gn接口（SGSN/GGSN）特性概述
WSFD-011107:doc:24cbf918,WSFD-011107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011107 Gn接口/WSFD-011107 Gn接口（SGSN_GGSN）/WSFD-011107 Gn接口（SGSN_GGSN）参考信息_85005557.md,reference,WSFD-011107 Gn接口（SGSN/GGSN）参考信息
WSFD-011107:doc:01c23ab0,WSFD-011107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011107 Gn接口/WSFD-011107 Gn接口（SGSN_GGSN）/实现原理_92989317.md,principle,实现原理
WSFD-011107:doc:8edfcd83,WSFD-011107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011107 Gn接口/WSFD-011107 Gn接口（适用于MME）/WSFD-011107 Gn接口（适用于MME）参考信息_92180154.md,reference,WSFD-011107 Gn接口（适用于MME）参考信息
WSFD-011107:doc:01bded08,WSFD-011107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011107 Gn接口/WSFD-011107 Gn接口（适用于MME）/特性概述_92180153.md,overview,WSFD-011107 Gn接口（适用于MME）特性概述
WSFD-011108:doc:8b95029e,WSFD-011108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011108 Gp接口/特性概述_92180155.md,overview,WSFD-011108 Gp接口特性概述
WSFD-011108:doc:9cd51a1a,WSFD-011108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011108 Gp接口/WSFD-011108 Gp接口参考信息_92180156.md,reference,WSFD-011108 Gp接口参考信息
WSFD-011108:doc:f3eb95de,WSFD-011108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011108 Gp接口/实现原理_92207226.md,principle,实现原理
WSFD-011111:doc:3d516898,WSFD-011111,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011111 SS7接口/特性概述_92180157.md,overview,WSFD-011111 SS7接口特性概述
WSFD-011111:doc:52edf917,WSFD-011111,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011111 SS7接口/WSFD-011111 SS7接口参考信息_92180158.md,reference,WSFD-011111 SS7接口参考信息
WSFD-011112:doc:8341c708,WSFD-011112,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011112 S13接口_14903926.md,overview,WSFD-011112 S13接口
WSFD-011116:doc:8014fdce,WSFD-011116,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011116 T6a接口_62949463.md,overview,WSFD-011116 T6a接口
WSFD-011118:doc:48bb7bd6,WSFD-011118,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011118 S2b接口_75532252.md,overview,WSFD-011118 S2b接口
WSFD-011119:doc:65fa4224,WSFD-011119,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011119 SGi 接口_27656674.md,overview,WSFD-011119 SGi 接口
WSFD-011120:doc:e903cd6c,WSFD-011120,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011120 S6b接口_75793416.md,overview,WSFD-011120 S6b接口
WSFD-011125:doc:4d440f5f,WSFD-011125,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011125 S5接口_65620426.md,overview,WSFD-011125 S5接口
WSFD-011125:doc:92ca6ca3,WSFD-011125,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011125 S5接口/WSFD-011125 S5接口参考信息_48248101.md,reference,WSFD-011125 S5接口参考信息
WSFD-011126:doc:ccebf311,WSFD-011126,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011126 S8接口_66197421.md,overview,WSFD-011126 S8接口
WSFD-011126:doc:717da6be,WSFD-011126,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011126 S8接口/WSFD-011126 S8接口参考信息_48408001.md,reference,WSFD-011126 S8接口参考信息
WSFD-011127:doc:ff28d8a2,WSFD-011127,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011127 Ga接口_27762155.md,overview,WSFD-011127 Ga接口
WSFD-011128:doc:629e66b6,WSFD-011128,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011128 Gy接口_27762156.md,overview,WSFD-011128 Gy接口
WSFD-011129:doc:09fe34f7,WSFD-011129,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011129 Gx接口_27762157.md,overview,WSFD-011129 Gx接口
WSFD-011130:doc:c72c2854,WSFD-011130,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011130 Gi接口_27762158.md,overview,WSFD-011130 Gi接口
WSFD-011131:doc:ec0081c2,WSFD-011131,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011131 S6a over DRA_62964103.md,overview,WSFD-011131 S6a over DRA
WSFD-011132:doc:63b97370,WSFD-011132,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011132 Gx over DRA/特性概述_29315043.md,overview,WSFD-011132 Gx over DRA特性概述
WSFD-011132:doc:163cad7c,WSFD-011132,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011132 Gx over DRA/WSFD-011132 Gx over DRA参考信息_29315046.md,reference,WSFD-011132 Gx over DRA参考信息
WSFD-011132:doc:c7ef53b2,WSFD-011132,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011132 Gx over DRA/实现原理_30001130.md,principle,实现原理
WSFD-011132:doc:5a8d2ce8,WSFD-011132,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011132 Gx over DRA/激活Gx over DRA（静态路由+BFD组网）_29368407.md,activation,激活Gx over DRA（静态路由+BFD组网）
WSFD-011132:doc:01dbc86e,WSFD-011132,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011132 Gx over DRA/调测Gx over DRA_29578142.md,debug,调测Gx over DRA
WSFD-011133:doc:b9b95610,WSFD-011133,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011133 Gy over DRA/特性概述_29725459.md,overview,WSFD-011133 Gy over DRA特性概述
WSFD-011133:doc:6e43e493,WSFD-011133,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011133 Gy over DRA/WSFD-011133 Gy over DRA参考信息_29725462.md,reference,WSFD-011133 Gy over DRA参考信息
WSFD-011133:doc:bc7f50f0,WSFD-011133,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011133 Gy over DRA/实现原理_30001131.md,principle,实现原理
WSFD-011133:doc:f828bbb8,WSFD-011133,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011133 Gy over DRA/激活Gy over DRA（静态路由+BFD组网）_29725460.md,activation,激活Gy over DRA（静态路由+BFD组网）
WSFD-011133:doc:7d14e9a9,WSFD-011133,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011133 Gy over DRA/调测Gy over DRA_29725461.md,debug,调测Gy over DRA
WSFD-011134:doc:d96a6896,WSFD-011134,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011134 S6b over DRA/特性概述_75821600.md,overview,WSFD-011134 S6b over DRA特性概述
WSFD-011134:doc:34825595,WSFD-011134,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011134 S6b over DRA/实现原理_75821601.md,principle,实现原理
WSFD-011134:doc:fcd944be,WSFD-011134,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011134 S6b over DRA/激活S6b over DRA（静态路由+BFD组网）_75821602.md,activation,激活S6b over DRA（静态路由+BFD组网）
WSFD-011134:doc:3d4f8df3,WSFD-011134,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011134 S6b over DRA/调测S6b over DRA_75821603.md,debug,调测S6b over DRA
WSFD-011135:doc:bd30ac87,WSFD-011135,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011135 N2接口_60375169.md,overview,WSFD-011135 N2接口
WSFD-011136:doc:5ca12d31,WSFD-011136,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011136 N4接口_60375102.md,overview,WSFD-011136 N4接口
WSFD-011137:doc:256a8aa4,WSFD-011137,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011137 N26接口_66406522.md,overview,WSFD-011137 N26接口
WSFD-011138:doc:8bb71f73,WSFD-011138,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011138 服务化接口_60374884.md,overview,WSFD-011138 服务化接口
WSFD-011139:doc:8eb0cd01,WSFD-011139,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011139 L2_L3跟踪_60375162.md,overview,WSFD-011139 L2/L3跟踪
WSFD-011140:doc:c28cee8b,WSFD-011140,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011140 Single IP_64404850.md,overview,WSFD-011140 Single IP
WSFD-011141:doc:c59412bb,WSFD-011141,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011141 支持NETCONF_64401688.md,overview,WSFD-011141 支持NETCONF
WSFD-011144:doc:8eddfa3d,WSFD-011144,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/逻辑接口功能/WSFD-011144 支持与SEPP对接_56413325.md,overview,WSFD-011144 支持与SEPP对接
WSFD-011201:doc:a3b8c6a9,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/特性概述_25745814.md,overview,WSFD-011201 支持离线计费特性概述
WSFD-011201:doc:cb134c64,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/WSFD-011201 支持离线计费参考信息/WSFD-011201 支持离线计费参考信息（适用于GGSN_SGW-C_PGW-C）_29423866.md,reference,WSFD-011201 支持离线计费参考信息（适用于GGSN/SGW-C/PGW-C）
WSFD-011201:doc:a3f49875,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/WSFD-011201 支持离线计费参考信息/WSFD-011201 支持离线计费参考信息（适用于SGSN）_29423865.md,reference,WSFD-011201 支持离线计费参考信息（适用于SGSN）
WSFD-011201:doc:41521bc0,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/实现原理/CG组网可靠性（GGSN_SGW-C_PGW-C）_95094695.md,principle,CG组网可靠性（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:36915db5,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/实现原理/离线计费业务流程（GGSN_SGW-C_PGW-C）_89122042.md,flow,离线计费业务流程（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:7947725e,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/实现原理/离线计费话单（GGSN_SGW-C_PGW-C）_92172742.md,principle,离线计费话单（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:edd1128c,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/实现原理/离线计费话单（SGSN）_02556787.md,principle,离线计费话单（SGSN）
WSFD-011201:doc:9064522d,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置到CG的数据（GGSN_SGW-C_PGW-C）_95923479.md,activation,配置到CG的数据（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:25614aa1,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置离线_在线计费方式（GGSN_PGW-C）_95923455.md,activation,配置离线/在线计费方式（GGSN/PGW-C）
WSFD-011201:doc:cde89d7a,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置离线计费参数（GGSN_SGW-C_PGW-C）_95923590.md,activation,配置离线计费参数（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:511372c2,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置离线计费参数（SGSN）_01731207.md,activation,配置离线计费参数（SGSN）
WSFD-011201:doc:b0491e82,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置离线计费方式（SGW-C）_02167102.md,activation,配置离线计费方式（SGW-C）
WSFD-011201:doc:69627f9b,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置离线计费的费率标识（GGSN_SGW-C_PGW-C）_98555879.md,activation,配置离线计费的费率标识（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:d8a2cde3,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置离线计费费率切换（GGSN_SGW-C_PGW-C）_95923434.md,activation,配置离线计费费率切换（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:444b7b57,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置离线计费费率切换（SGSN）_01731138.md,activation,配置离线计费费率切换（SGSN）
WSFD-011201:doc:b8ade98f,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置计费和策略接口选择（GGSN_SGW-C_PGW-C）_97906843.md,activation,配置计费和策略接口选择（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:844b3496,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置计费属性CC（GGSN_SGW-C_PGW-C）_95923501.md,activation,配置计费属性CC（GGSN/SGW-C/PGW-C）
WSFD-011201:doc:87cfab72,WSFD-011201,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/计费管理功能/WSFD-011201 支持离线计费/激活离线计费/配置话单可选功能（GGSN_SGW-C_PGW-C）_95923448.md,activation,配置话单可选功能（GGSN/SGW-C/PGW-C）
