feature_id,product_type,file_path
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/Hub&Spoke_92069589.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/MPLS VPN的分标签方式_92189833.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/Multi-VPN-Instance CE_45189888.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/VPN GR_92069593.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/VPN NSR_45189892.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/基本概念_92189817.md
GWFD-020411,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020411 MPLS VPN/跨域VPN_45030728.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/GWFD-020412 L2TP VPN参考信息_40342151.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/GWFD-020412 L2TP VPN特性概述_40342127.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/实现原理/L2TP去激活流程_19990151.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/实现原理/L2TP查表流程_19990150.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/实现原理/L2TP激活流程_76399675.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/实现原理/L2TP隧道维护流程_32553703.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/激活L2TP VPN/AAA下发L2TP属性方式激活L2TP VPN_41487855.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/激活L2TP VPN/本地配置方式激活L2TP VPN_40342129.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/相关术语/L2TP_51067102.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/相关术语/LAC_51067103.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/相关术语/LNS_51067104.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/相关术语/PPP协议_51525531.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/调测L2TP VPN/调测基于AAA下发L2TP属性方式激活的L2TP VPN_41487857.md
GWFD-020412,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020412 L2TP VPN/调测L2TP VPN/调测基于本地配置方式激活的L2TP VPN_40342150.md
GWFD-020422,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020422 Direct Tunnel功能/GWFD-020422 Direct Tunnel功能特性概述_29215370.md
GWFD-020422,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020422 Direct Tunnel功能/激活Direct Tunnel功能_29215371.md
GWFD-020423,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020423 支持路由交叉功能/GWFD-020423 支持路由交叉功能特性概述_80899577.md
GWFD-020423,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020423 支持路由交叉功能/GWFD-020423 路由交叉功能参考信息_44860244.md
GWFD-020423,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020423 支持路由交叉功能/激活路由交叉功能_80899581.md
GWFD-020423,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/组网功能/GWFD-020423 支持路由交叉功能/调测路由交叉功能_44701984.md
NPFD-010018,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010018 可靠性功能_61317005.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010001 性能管理_73172512.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010002 软件管理_18283562.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010003 故障管理_18283563.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010004 设备管理_67818519.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010005 配置管理_63535981.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010006 安全管理_18283564.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010007 日志管理_18283565.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010008 联机帮助_18283566.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010009 软件补丁_18283567.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010010 在线加载_18283568.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010011 远程维护_18283569.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010013 跟踪功能_18283570.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010014 支持NTP功能_40946119.md
NPFD-010000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010017 SSH功能_76882572.md
NPFD-010004,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010004 设备管理/自动化配置_79180698.md
NPFD-010014,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010014 支持NTP功能/激活支持NTP功能_40755235.md
NPFD-010014,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网管特性/NPFD-010000 操作维护功能/NPFD-010014 支持NTP功能/调测支持NTP功能_40835245.md
GWFD-111331,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/网络质量上报/GWFD-111331 支持黄金指标_54764369.md
GWFD-020301,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020301 内容计费基本功能_66863836.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费_69143989.md
GWFD-020303,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020303 基于业务流量的计费_69695706.md
GWFD-020601,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020601 支持QBC计费（适用于SMF）_39405709.md
GWFD-010171,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010171 离线计费/GWFD-010171 离线计费参考信息_97563135.md
GWFD-010171,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010171 离线计费/GWFD-010171 离线计费特性概述_66342906.md
GWFD-010171,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010171 离线计费/实现原理_66342907.md
GWFD-010171,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010171 离线计费/配置Ga接口离线计费_31927856.md
GWFD-010173,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010173 融合计费/GWFD-010173 融合计费参考信息_33931912.md
GWFD-010173,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010173 融合计费/GWFD-010173 融合计费特性概述_70301693.md
GWFD-010173,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010173 融合计费/实现原理_70301694.md
GWFD-010173,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010173 融合计费/调测融合计费的费率标识_91966529.md
GWFD-010173,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-010173 融合计费/部署UPF_79654301.md
GWFD-020300,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020300 在线计费/GWFD-020300 在线计费参考信息_02557786.md
GWFD-020300,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020300 在线计费/GWFD-020300 在线计费特性概述_66347600.md
GWFD-020300,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020300 在线计费/配置Gy接口在线计费_83167737.md
GWFD-020300,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020300 在线计费/实现原理/在线计费流程（用户创建承载时下配额）_66692149.md
GWFD-020300,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020300 在线计费/实现原理/在线计费流程（用户创建承载时未下配额）_66692150.md
GWFD-020301,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020301 内容计费基本功能/GWFD-020301 内容计费基本功能参考信息_97488215.md
GWFD-020301,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020301 内容计费基本功能/GWFD-020301 内容计费基本功能特性概述_66863837.md
GWFD-020301,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020301 内容计费基本功能/实现原理_66863838.md
GWFD-020301,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020301 内容计费基本功能/部署UPF_28493406.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/GWFD-020302 基于业务时长的计费参考信息_97488216.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/GWFD-020302 基于业务时长的计费特性概述_69148027.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/部署UPF_79813617.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/实现原理/基于业务时长的计费（适用于在线计费）_69148029.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/实现原理/基于业务时长的计费（适用于离线计费）_69148032.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/实现原理/基于业务时长的计费（适用于融合计费）_33943344.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/实现原理/基于业务时长的计费（适用于在线计费）/在线时长计费方式_69148030.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/实现原理/基于业务时长的计费（适用于在线计费）/在线时长计费流程_69148031.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/实现原理/基于业务时长的计费（适用于离线计费）/离线时长计费方式_69148033.md
GWFD-020302,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020302 基于业务时长的计费/实现原理/基于业务时长的计费（适用于离线计费）/离线时长计费流程_69148034.md
GWFD-020303,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020303 基于业务流量的计费/GWFD-020303 基于业务流量的计费参考信息_97488217.md
GWFD-020303,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020303 基于业务流量的计费/GWFD-020303 基于业务流量的计费特性概述_67144065.md
GWFD-020303,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020303 基于业务流量的计费/部署UPF_28813738.md
GWFD-020304,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020304 关联URL核减/GWFD-020304 关联URL核减参考信息_97534422.md
GWFD-020304,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020304 关联URL核减/GWFD-020304 关联URL核减特性概述_83120114.md
GWFD-020304,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020304 关联URL核减/实现原理_83120115.md
GWFD-020304,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020304 关联URL核减/激活关联URL核减_83120117.md
GWFD-020304,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020304 关联URL核减/调测关联URL核减_83120118.md
GWFD-020306,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020306 支持事件计费/GWFD-020306 支持事件计费参考信息_70518687.md
GWFD-020306,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020306 支持事件计费/GWFD-020306 支持事件计费特性概述_70518084.md
GWFD-020306,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020306 支持事件计费/实现原理（适用于Ga接口的离线计费用户）_73916515.md
GWFD-020306,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020306 支持事件计费/实现原理（适用于Gy接口的在线计费用户）_73548978.md
GWFD-020306,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020306 支持事件计费/实现原理（适用于Nchf_N40接口的融合计费用户）_70518685.md
GWFD-020306,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020306 支持事件计费/部署UPF_28654078.md
GWFD-020307,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020307 TCP重传识别/GWFD-020307 TCP重传识别参考信息_35158195.md
GWFD-020307,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020307 TCP重传识别/GWFD-020307 TCP重传识别特性概述_88618762.md
GWFD-020307,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020307 TCP重传识别/实现原理_88458836.md
GWFD-020307,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020307 TCP重传识别/激活TCP重传识别_88299168.md
GWFD-020308,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020308 7层流量统计/GWFD-020308 7层流量统计参考信息_13282496.md
GWFD-020308,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020308 7层流量统计/GWFD-020308 7层流量统计特性概述_59642319.md
GWFD-020308,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020308 7层流量统计/激活7层流量统计_13442390.md
GWFD-020356,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020356 计费信息实时提醒/GWFD-020356 计费信息实时提醒参考信息_97503378.md
GWFD-020356,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020356 计费信息实时提醒/GWFD-020356 计费信息实时提醒特性概述_61160472.md
GWFD-020356,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020356 计费信息实时提醒/激活计费信息实时提醒_64110489.md
GWFD-020356,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费功能/GWFD-020356 计费信息实时提醒/调测计费信息实时提醒_64110506.md
GWFD-110402,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费防欺诈功能/GWFD-110402 DNS计费防欺诈_67107279.md
GWFD-110403,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费防欺诈功能/GWFD-110403 HTTP计费防欺诈_67107280.md
GWFD-110404,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费防欺诈功能/GWFD-110404 HTTPS业务行为识别/GWFD-110404 HTTPS业务行为识别特性概述_56037313.md
GWFD-110404,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费防欺诈功能/GWFD-110404 HTTPS业务行为识别/实现原理_56437253.md
GWFD-110404,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费防欺诈功能/GWFD-110404 HTTPS业务行为识别/激活HTTPS业务行为识别特性_56038531.md
GWFD-110404,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/计费防欺诈功能/GWFD-110404 HTTPS业务行为识别/调测HTTPS业务行为识别特性_56158489.md
GWFD-020251,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020251 VoLTE基础语音业务_61389008.md
GWFD-020281,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020281 VoNR基础语音业务_70334747.md
GWFD-020282,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020282 EPS Fallback_76232251.md
GWFD-112000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-112000 双故障Bypass_68148336.md
GWFD-020251,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020251 VoLTE基础语音业务/GWFD-020251 VoLTE基础语音业务参考信息_93168740.md
GWFD-020251,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020251 VoLTE基础语音业务/GWFD-020251 VoLTE基础语音业务特性概述_66444660.md
GWFD-020251,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020251 VoLTE基础语音业务/调测VoLTE基础语音业务_65928709.md
GWFD-020251,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020251 VoLTE基础语音业务/配置VoLTE基础语音业务_65928706.md
GWFD-020252,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020252 SRVCC/GWFD-020252 SRVCC特性概述_02422959.md
GWFD-020252,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020252 SRVCC/激活SRVCC_02422960.md
GWFD-020252,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020252 SRVCC/调测SRVCC_02422961.md
GWFD-020253,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020253 P-CSCF故障时IMS业务恢复/GWFD-020253 P-CSCF故障时IMS业务恢复参考信息_93168881.md
GWFD-020253,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020253 P-CSCF故障时IMS业务恢复/GWFD-020253 P-CSCF故障时IMS业务恢复特性概述_85582058.md
GWFD-020253,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020253 P-CSCF故障时IMS业务恢复/激活P-CSCF故障时IMS业务恢复_83315488.md
GWFD-020253,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020253 P-CSCF故障时IMS业务恢复/调测P-CSCF故障时IMS业务恢复_83315489.md
GWFD-020254,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020254 VoLTE业务快速恢复/GWFD-020254 VoLTE业务快速恢复参考信息_13386330.md
GWFD-020254,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020254 VoLTE业务快速恢复/GWFD-020254 VoLTE业务快速恢复特性概述_59415933.md
GWFD-020254,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020254 VoLTE业务快速恢复/实现原理_59295951.md
GWFD-020254,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020254 VoLTE业务快速恢复/配置VoLTE业务快速恢复_98918702.md
GWFD-020281,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020281 VoNR基础语音业务/GWFD-020281 VoNR基础语音业务参考信息_10239304.md
GWFD-020281,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020281 VoNR基础语音业务/GWFD-020281 VoNR基础语音业务特性概述_29045350.md
GWFD-020281,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020281 VoNR基础语音业务/实现原理_75004935.md
GWFD-020281,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020281 VoNR基础语音业务/激活VoNR基础语音业务_16635786.md
GWFD-020282,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020282 EPS Fallback/GWFD-020282 EPS Fallback特性概述_76543852.md
GWFD-020282,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020282 EPS Fallback/实现原理_22745308.md
GWFD-020282,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020282 EPS Fallback/激活EPS Fallback_02422962.md
GWFD-020282,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-020282 EPS Fallback/调测EPS Fallback_39344724.md
GWFD-112000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-112000 双故障Bypass/GWFD-112000 双故障Bypass参考信息_14187553.md
GWFD-112000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-112000 双故障Bypass/GWFD-112000 双故障Bypass特性概述_14187557.md
GWFD-112000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-112000 双故障Bypass/实现原理_55155033.md
GWFD-112000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-112000 双故障Bypass/激活双故障Bypass_14147877.md
GWFD-112000,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/语音功能/GWFD-112000 双故障Bypass/调测双故障Bypass_88074317.md
GWFD-020501,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/超级互联功能/GWFD-020501 跨域业务访问/GWFD-020501 跨域业务访问特性概述_37183885.md
GWFD-020502,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/超级互联功能/GWFD-020502 跨域用户漫游/GWFD-020502 跨域用户漫游特性概述_90803524.md
GWFD-020531,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/超级互联功能/GWFD-020531 通用DNN漫游分流/GWFD-020531 通用DNN漫游分流特性概述_57047936.md
GWFD-020531,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/超级互联功能/GWFD-020531 通用DNN漫游分流/实现原理_07807809.md
